State,Year,Category,CategoryScore
Oklahoma,2022,Substance_Use,74.75
Oregon,2022,Substance_Use,66.5
Pennsylvania,2022,Substance_Use,72.5
Rhode Island,2022,Substance_Use,72.75
South Carolina,2022,Substance_Use,81.75
South Dakota,2022,Substance_Use,67.25
Tennessee,2022,Substance_Use,74.5
Texas,2022,Substance_Use,60.75
Utah,2022,Substance_Use,70.5
Vermont,2022,Substance_Use,75.25
Virginia,2022,Substance_Use,70.75
Washington,2022,Substance_Use,62.25
West Virginia,2022,Substance_Use,89.25
Wisconsin,2022,Substance_Use,67.25
Wyoming,2022,Substance_Use,52.75
Alabama,2023,Care_Seeking,67.0
Alaska,2023,Care_Seeking,60.0
Arizona,2023,Care_Seeking,68.0
Arkansas,2023,Care_Seeking,68.5
California,2023,Care_Seeking,64.25
Colorado,2023,Care_Seeking,69.0
Connecticut,2023,Care_Seeking,74.0
Delaware,2023,Care_Seeking,70.0
District of Columbia,2023,Care_Seeking,70.0
Florida,2023,Care_Seeking,66.5
Georgia,2023,Care_Seeking,66.0
Hawaii,2023,Care_Seeking,61.75
Idaho,2023,Care_Seeking,68.0
Illinois,2023,Care_Seeking,66.0
Indiana,2023,Care_Seeking,60.75
Iowa,2023,Care_Seeking,67.25
Kansas,2023,Care_Seeking,64.5
Kentucky,2023,Care_Seeking,63.75
Louisiana,2023,Care_Seeking,78.25
Maine,2023,Care_Seeking,58.25
Maryland,2023,Care_Seeking,73.25
Massachusetts,2023,Care_Seeking,65.0
Michigan,2023,Care_Seeking,67.0
Minnesota,2023,Care_Seeking,76.75
Mississippi,2023,Care_Seeking,68.75
Missouri,2023,Care_Seeking,64.25
Montana,2023,Care_Seeking,71.75
Nebraska,2023,Care_Seeking,66.25
Nevada,2023,Care_Seeking,59.5
New Hampshire,2023,Care_Seeking,59.25
New Jersey,2023,Care_Seeking,76.25
New Mexico,2023,Care_Seeking,62.5
New York,2023,Care_Seeking,77.5
North Carolina,2023,Care_Seeking,67.0
North Dakota,2023,Care_Seeking,63.5
Ohio,2023,Care_Seeking,61.5
Oklahoma,2023,Care_Seeking,63.75
Oregon,2023,Care_Seeking,70.0
Pennsylvania,2023,Care_Seeking,70.75
Rhode Island,2023,Care_Seeking,69.5
South Carolina,2023,Care_Seeking,69.25
South Dakota,2023,Care_Seeking,56.75
Tennessee,2023,Care_Seeking,64.75
Texas,2023,Care_Seeking,64.0
Utah,2023,Care_Seeking,74.5
Vermont,2023,Care_Seeking,62.25
Virginia,2023,Care_Seeking,68.25
Washington,2023,Care_Seeking,64.25
West Virginia,2023,Care_Seeking,66.75
Wisconsin,2023,Care_Seeking,62.75
Wyoming,2023,Care_Seeking,72.25
Alabama,2023,Economic_Hardship,68.75
Alaska,2023,Economic_Hardship,53.0
Arizona,2023,Economic_Hardship,56.75
Arkansas,2023,Economic_Hardship,54.75
California,2023,Economic_Hardship,41.25
Colorado,2023,Economic_Hardship,64.25
Connecticut,2023,Economic_Hardship,55.25
Delaware,2023,Economic_Hardship,60.5
District of Columbia,2023,Economic_Hardship,63.5
Florida,2023,Economic_Hardship,56.0
Georgia,2023,Economic_Hardship,60.25
Hawaii,2023,Economic_Hardship,49.0
Idaho,2023,Economic_Hardship,53.25
Illinois,2023,Economic_Hardship,49.25
Indiana,2023,Economic_Hardship,62.0
Iowa,2023,Economic_Hardship,51.5
Kansas,2023,Economic_Hardship,56.75
Kentucky,2023,Economic_Hardship,59.25
Louisiana,2023,Economic_Hardship,65.75
Maine,2023,Economic_Hardship,41.25
Maryland,2023,Economic_Hardship,56.0
Massachusetts,2023,Economic_Hardship,48.5
Michigan,2023,Economic_Hardship,55.75
Minnesota,2023,Economic_Hardship,52.5
Mississippi,2023,Economic_Hardship,62.5
Missouri,2023,Economic_Hardship,66.25
Montana,2023,Economic_Hardship,53.25
Nebraska,2023,Economic_Hardship,43.0
Nevada,2023,Economic_Hardship,68.0
New Hampshire,2023,Economic_Hardship,41.5
New Jersey,2023,Economic_Hardship,60.0
New Mexico,2023,Economic_Hardship,54.0
New York,2023,Economic_Hardship,52.75
North Carolina,2023,Economic_Hardship,51.25
North Dakota,2023,Economic_Hardship,47.75
Ohio,2023,Economic_Hardship,63.0
Oklahoma,2023,Economic_Hardship,67.75
Oregon,2023,Economic_Hardship,65.75
Pennsylvania,2023,Economic_Hardship,64.0
Rhode Island,2023,Economic_Hardship,52.75
South Carolina,2023,Economic_Hardship,50.75
South Dakota,2023,Economic_Hardship,42.0
Tennessee,2023,Economic_Hardship,58.25
Texas,2023,Economic_Hardship,48.0
Utah,2023,Economic_Hardship,51.75
Vermont,2023,Economic_Hardship,49.25
Virginia,2023,Economic_Hardship,47.0
Washington,2023,Economic_Hardship,59.25
West Virginia,2023,Economic_Hardship,49.75
Wisconsin,2023,Economic_Hardship,55.0
Wyoming,2023,Economic_Hardship,51.75
Alabama,2023,Psychological_Distress,77.0
Alaska,2023,Psychological_Distress,75.5
Arizona,2023,Psychological_Distress,74.0
Arkansas,2023,Psychological_Distress,82.0
California,2023,Psychological_Distress,72.0
Colorado,2023,Psychological_Distress,73.0
Connecticut,2023,Psychological_Distress,79.25
Delaware,2023,Psychological_Distress,76.25
District of Columbia,2023,Psychological_Distress,77.5
Florida,2023,Psychological_Distress,65.5
Georgia,2023,Psychological_Distress,71.0
Hawaii,2023,Psychological_Distress,66.25
Idaho,2023,Psychological_Distress,83.25
Illinois,2023,Psychological_Distress,79.25
Indiana,2023,Psychological_Distress,80.5
Iowa,2023,Psychological_Distress,83.5
Kansas,2023,Psychological_Distress,84.0
Kentucky,2023,Psychological_Distress,79.75
Louisiana,2023,Psychological_Distress,74.0
Maine,2023,Psychological_Distress,81.0
Maryland,2023,Psychological_Distress,79.75
Massachusetts,2023,Psychological_Distress,78.0
Michigan,2023,Psychological_Distress,81.5
Minnesota,2023,Psychological_Distress,83.75
Mississippi,2023,Psychological_Distress,87.0
Missouri,2023,Psychological_Distress,76.5
Montana,2023,Psychological_Distress,78.0
Nebraska,2023,Psychological_Distress,78.0
Nevada,2023,Psychological_Distress,69.5
New Hampshire,2023,Psychological_Distress,81.75
New Jersey,2023,Psychological_Distress,72.0
New Mexico,2023,Psychological_Distress,74.0
New York,2023,Psychological_Distress,70.75
North Carolina,2023,Psychological_Distress,79.75
North Dakota,2023,Psychological_Distress,80.0
Ohio,2023,Psychological_Distress,81.25
Oklahoma,2023,Psychological_Distress,80.25
Oregon,2023,Psychological_Distress,78.0
Pennsylvania,2023,Psychological_Distress,80.5
Rhode Island,2023,Psychological_Distress,78.0
South Carolina,2023,Psychological_Distress,73.5
South Dakota,2023,Psychological_Distress,75.25
Tennessee,2023,Psychological_Distress,81.75
Texas,2023,Psychological_Distress,70.0
Utah,2023,Psychological_Distress,84.75
Vermont,2023,Psychological_Distress,85.75
Virginia,2023,Psychological_Distress,78.25
Washington,2023,Psychological_Distress,77.0
West Virginia,2023,Psychological_Distress,88.25
Wisconsin,2023,Psychological_Distress,77.5
Wyoming,2023,Psychological_Distress,67.0
Alabama,2023,Substance_Use,70.0
Alaska,2023,Substance_Use,65.0
Arizona,2023,Substance_Use,67.5
Arkansas,2023,Substance_Use,72.0
California,2023,Substance_Use,53.25
Colorado,2023,Substance_Use,61.25
Connecticut,2023,Substance_Use,66.75
Delaware,2023,Substance_Use,61.75
District of Columbia,2023,Substance_Use,63.0
Florida,2023,Substance_Use,63.75
Georgia,2023,Substance_Use,58.75
Hawaii,2023,Substance_Use,44.5
Idaho,2023,Substance_Use,66.75
Illinois,2023,Substance_Use,54.0
Indiana,2023,Substance_Use,67.0
Iowa,2023,Substance_Use,58.25
Kansas,2023,Substance_Use,58.75
Kentucky,2023,Substance_Use,76.0
Louisiana,2023,Substance_Use,60.25
Maine,2023,Substance_Use,67.25
Maryland,2023,Substance_Use,68.5
Massachusetts,2023,Substance_Use,62.75
Michigan,2023,Substance_Use,58.5
Minnesota,2023,Substance_Use,63.75
Mississippi,2023,Substance_Use,71.25
Missouri,2023,Substance_Use,60.75
Montana,2023,Substance_Use,63.75
Nebraska,2023,Substance_Use,54.25
Nevada,2023,Substance_Use,58.25
New Hampshire,2023,Substance_Use,61.75
New Jersey,2023,Substance_Use,61.5
New Mexico,2023,Substance_Use,75.75
New York,2023,Substance_Use,63.75
North Carolina,2023,Substance_Use,67.75
North Dakota,2023,Substance_Use,67.5
Ohio,2023,Substance_Use,62.75
Oklahoma,2023,Substance_Use,65.0
Oregon,2023,Substance_Use,69.75
Pennsylvania,2023,Substance_Use,66.0
Rhode Island,2023,Substance_Use,64.25
South Carolina,2023,Substance_Use,70.75
South Dakota,2023,Substance_Use,68.0
Tennessee,2023,Substance_Use,66.5
Texas,2023,Substance_Use,52.75
Utah,2023,Substance_Use,59.0
Vermont,2023,Substance_Use,44.25
Virginia,2023,Substance_Use,64.25
Washington,2023,Substance_Use,59.75
West Virginia,2023,Substance_Use,85.0
Wisconsin,2023,Substance_Use,55.25
Wyoming,2023,Substance_Use,63.0
Alabama,2024,Care_Seeking,69.5
Alaska,2024,Care_Seeking,66.5
Arizona,2024,Care_Seeking,67.0
Arkansas,2024,Care_Seeking,69.75
California,2024,Care_Seeking,67.75
Colorado,2024,Care_Seeking,71.25
Connecticut,2024,Care_Seeking,78.75
Delaware,2024,Care_Seeking,64.25
District of Columbia,2024,Care_Seeking,69.0
Florida,2024,Care_Seeking,65.25
Georgia,2024,Care_Seeking,65.5
Hawaii,2024,Care_Seeking,62.0
Idaho,2024,Care_Seeking,75.0
Illinois,2024,Care_Seeking,66.0
Indiana,2024,Care_Seeking,61.75
Iowa,2024,Care_Seeking,68.25
Kansas,2024,Care_Seeking,66.25
Kentucky,2024,Care_Seeking,65.75
Louisiana,2024,Care_Seeking,74.75
Maine,2024,Care_Seeking,59.5
Maryland,2024,Care_Seeking,76.25
Massachusetts,2024,Care_Seeking,65.5
Michigan,2024,Care_Seeking,65.75
Minnesota,2024,Care_Seeking,80.0
Mississippi,2024,Care_Seeking,68.5
Missouri,2024,Care_Seeking,65.75
Montana,2024,Care_Seeking,70.25
Nebraska,2024,Care_Seeking,68.75
Nevada,2024,Care_Seeking,65.0
New Hampshire,2024,Care_Seeking,61.0
New Jersey,2024,Care_Seeking,77.75
New Mexico,2024,Care_Seeking,62.25
New York,2024,Care_Seeking,74.5
North Carolina,2024,Care_Seeking,65.0
North Dakota,2024,Care_Seeking,68.0
Ohio,2024,Care_Seeking,60.5
Oklahoma,2024,Care_Seeking,66.0
Oregon,2024,Care_Seeking,70.25
Pennsylvania,2024,Care_Seeking,69.25
Rhode Island,2024,Care_Seeking,69.0
South Carolina,2024,Care_Seeking,68.0
South Dakota,2024,Care_Seeking,59.0
Tennessee,2024,Care_Seeking,67.5
Texas,2024,Care_Seeking,65.0
Utah,2024,Care_Seeking,74.25
Vermont,2024,Care_Seeking,64.5
Virginia,2024,Care_Seeking,65.5
Washington,2024,Care_Seeking,64.25
West Virginia,2024,Care_Seeking,65.25
Wisconsin,2024,Care_Seeking,62.25
Wyoming,2024,Care_Seeking,77.75
Alabama,2024,Economic_Hardship,73.0
Alaska,2024,Economic_Hardship,51.75
Arizona,2024,Economic_Hardship,59.75
Arkansas,2024,Economic_Hardship,55.0
California,2024,Economic_Hardship,42.25
Colorado,2024,Economic_Hardship,62.75
Connecticut,2024,Economic_Hardship,54.5
Delaware,2024,Economic_Hardship,62.75
District of Columbia,2024,Economic_Hardship,63.75
Florida,2024,Economic_Hardship,61.0
Georgia,2024,Economic_Hardship,62.25
Hawaii,2024,Economic_Hardship,51.0
Idaho,2024,Economic_Hardship,54.0
Illinois,2024,Economic_Hardship,50.5
Indiana,2024,Economic_Hardship,62.25
Iowa,2024,Economic_Hardship,53.0
Kansas,2024,Economic_Hardship,56.0
Kentucky,2024,Economic_Hardship,61.5
Louisiana,2024,Economic_Hardship,69.0
Maine,2024,Economic_Hardship,42.75
Maryland,2024,Economic_Hardship,58.5
Massachusetts,2024,Economic_Hardship,50.0
Michigan,2024,Economic_Hardship,55.5
Minnesota,2024,Economic_Hardship,53.5
Mississippi,2024,Economic_Hardship,63.5
Missouri,2024,Economic_Hardship,64.75
Montana,2024,Economic_Hardship,57.25
Nebraska,2024,Economic_Hardship,44.75
Nevada,2024,Economic_Hardship,70.75
New Hampshire,2024,Economic_Hardship,46.75
New Jersey,2024,Economic_Hardship,59.5
New Mexico,2024,Economic_Hardship,52.0
New York,2024,Economic_Hardship,55.0
North Carolina,2024,Economic_Hardship,54.25
North Dakota,2024,Economic_Hardship,50.0
Ohio,2024,Economic_Hardship,63.25
Oklahoma,2024,Economic_Hardship,64.75
Oregon,2024,Economic_Hardship,64.0
Pennsylvania,2024,Economic_Hardship,60.5
Rhode Island,2024,Economic_Hardship,52.0
South Carolina,2024,Economic_Hardship,54.0
South Dakota,2024,Economic_Hardship,41.5
Tennessee,2024,Economic_Hardship,62.25
Texas,2024,Economic_Hardship,55.25
Utah,2024,Economic_Hardship,53.5
Vermont,2024,Economic_Hardship,47.75
Virginia,2024,Economic_Hardship,48.25
Washington,2024,Economic_Hardship,61.0
West Virginia,2024,Economic_Hardship,51.25
Wisconsin,2024,Economic_Hardship,52.75
Wyoming,2024,Economic_Hardship,57.25
Alabama,2024,Psychological_Distress,80.0
Alaska,2024,Psychological_Distress,71.5
Arizona,2024,Psychological_Distress,74.25
Arkansas,2024,Psychological_Distress,87.25
California,2024,Psychological_Distress,76.5
Colorado,2024,Psychological_Distress,75.5
Connecticut,2024,Psychological_Distress,85.0
Delaware,2024,Psychological_Distress,79.75
District of Columbia,2024,Psychological_Distress,77.0
Florida,2024,Psychological_Distress,72.75
Georgia,2024,Psychological_Distress,78.0
Hawaii,2024,Psychological_Distress,71.5
Idaho,2024,Psychological_Distress,82.0
Illinois,2024,Psychological_Distress,81.0
Indiana,2024,Psychological_Distress,81.5
Iowa,2024,Psychological_Distress,84.5
Kansas,2024,Psychological_Distress,88.0
Kentucky,2024,Psychological_Distress,86.5
Louisiana,2024,Psychological_Distress,81.0
Maine,2024,Psychological_Distress,83.0
Maryland,2024,Psychological_Distress,86.0
Massachusetts,2024,Psychological_Distress,79.75
Michigan,2024,Psychological_Distress,82.75
Minnesota,2024,Psychological_Distress,87.5
Mississippi,2024,Psychological_Distress,84.25
Missouri,2024,Psychological_Distress,82.25
Montana,2024,Psychological_Distress,75.0
Nebraska,2024,Psychological_Distress,80.0
Nevada,2024,Psychological_Distress,74.25
New Hampshire,2024,Psychological_Distress,85.75
New Jersey,2024,Psychological_Distress,77.25
New Mexico,2024,Psychological_Distress,76.0
New York,2024,Psychological_Distress,74.25
North Carolina,2024,Psychological_Distress,82.75
North Dakota,2024,Psychological_Distress,79.5
Ohio,2024,Psychological_Distress,83.75
Oklahoma,2024,Psychological_Distress,83.75
Oregon,2024,Psychological_Distress,78.5
Pennsylvania,2024,Psychological_Distress,83.75
Rhode Island,2024,Psychological_Distress,85.5
South Carolina,2024,Psychological_Distress,81.0
South Dakota,2024,Psychological_Distress,76.75
Tennessee,2024,Psychological_Distress,79.5
Texas,2024,Psychological_Distress,75.0
Utah,2024,Psychological_Distress,88.5
Vermont,2024,Psychological_Distress,88.75
Virginia,2024,Psychological_Distress,80.75
Washington,2024,Psychological_Distress,79.0
West Virginia,2024,Psychological_Distress,88.5
Wisconsin,2024,Psychological_Distress,83.5
Wyoming,2024,Psychological_Distress,72.0
Alabama,2024,Substance_Use,67.75
Alaska,2024,Substance_Use,63.25
Arizona,2024,Substance_Use,71.75
Arkansas,2024,Substance_Use,69.25
California,2024,Substance_Use,54.25
Colorado,2024,Substance_Use,57.0
Connecticut,2024,Substance_Use,68.5
Delaware,2024,Substance_Use,68.25
District of Columbia,2024,Substance_Use,67.75
Florida,2024,Substance_Use,59.25
Georgia,2024,Substance_Use,59.25
Hawaii,2024,Substance_Use,47.5
Idaho,2024,Substance_Use,63.0
Illinois,2024,Substance_Use,54.25
Indiana,2024,Substance_Use,63.0
Iowa,2024,Substance_Use,59.5
Kansas,2024,Substance_Use,64.75
Kentucky,2024,Substance_Use,74.0
Louisiana,2024,Substance_Use,57.25
Maine,2024,Substance_Use,58.25
Maryland,2024,Substance_Use,70.75
Massachusetts,2024,Substance_Use,62.5
Michigan,2024,Substance_Use,58.75
Minnesota,2024,Substance_Use,62.0
Mississippi,2024,Substance_Use,72.5
Missouri,2024,Substance_Use,60.0
Montana,2024,Substance_Use,58.5
Nebraska,2024,Substance_Use,55.0
Nevada,2024,Substance_Use,60.75
New Hampshire,2024,Substance_Use,60.0
New Jersey,2024,Substance_Use,64.5
New Mexico,2024,Substance_Use,77.5
New York,2024,Substance_Use,61.5
North Carolina,2024,Substance_Use,64.5
North Dakota,2024,Substance_Use,51.75
Ohio,2024,Substance_Use,65.75
Oklahoma,2024,Substance_Use,63.75
Oregon,2024,Substance_Use,69.25
Pennsylvania,2024,Substance_Use,66.25
Rhode Island,2024,Substance_Use,71.25
South Carolina,2024,Substance_Use,71.0
South Dakota,2024,Substance_Use,42.75
Tennessee,2024,Substance_Use,66.75
Texas,2024,Substance_Use,54.5
Utah,2024,Substance_Use,65.25
Vermont,2024,Substance_Use,70.0
Virginia,2024,Substance_Use,66.75
Washington,2024,Substance_Use,58.0
West Virginia,2024,Substance_Use,91.75
Wisconsin,2024,Substance_Use,57.25
Wyoming,2024,Substance_Use,58.25
