State,Year,admission_rate_per_100k,search_PC1,search_PC2,search_PC3,log_state_population
Ohio,2018,538.4862731373597,2.409392632625928,-0.8847037230393765,-0.09115416848329001,16.27346490231134
Ohio,2019,503.141664430244,3.172266513585498,-1.4125700258424165,0.2585520470795081,16.274800808185407
Ohio,2020,452.826625897732,2.9314366606317277,-1.4868947448822316,0.779795873169026,16.274519488061948
Oklahoma,2014,358.32250417419937,-0.8960840587430453,1.1559505640930259,-0.05526330819716912,15.17113615356123
Oklahoma,2015,354.1730277165327,-0.6429806130675615,1.2083348584295674,-0.1356208519069074,15.179180404005153
Oklahoma,2016,295.3049316178153,-0.9665968641802078,0.935632156590293,-0.6491956922153803,15.183677353089152
Oklahoma,2017,297.4373106379344,-0.41015167372214073,0.6787646853229147,-1.049746310708205,15.185066103519842
Oklahoma,2018,240.9034844279988,0.7580664922957873,-0.26404648365301214,-1.903087850724976,15.18757616883343
Oklahoma,2019,267.63108115887286,0.904047393675714,-0.34687656269444384,-2.1296691675746873,15.191925275732576
Oklahoma,2020,234.87841462345477,0.39561939486216546,-0.4261605602386672,-1.7473564511732564,15.196989091579432
Oregon,2014,306.3967315664539,-1.0003929435586203,0.9578412912434502,0.2794357572756776,15.193129143140695
Oregon,2015,299.85999897475256,-1.2767890945580642,0.7804045867224917,0.3500922223396561,15.206429708241359
Oregon,2016,252.85401333065903,0.3964301773657462,0.3467075543333355,0.4872126368607369,15.224854963886184
Oregon,2017,215.80336479641903,1.0041074174834694,-0.06579717118924354,1.208759680944615,15.237966631338232
Oregon,2018,228.2756843609405,2.3103260913082466,-0.8343431206686847,0.7029919159243583,15.246667857979991
Oregon,2019,215.83846364758463,3.121651537084564,-1.0532627102045613,0.47484906321107845,15.254424883056325
Oregon,2020,226.33464945360225,3.4512091102487816,-1.6737826918144527,0.631782460739025,15.260429188588107
Pennsylvania,2014,564.0071067240591,1.2820342240587945,1.7504763494791307,0.6310769145556369,16.364361177179
Pennsylvania,2015,544.1820295143691,2.0580002906907664,1.2015187634286466,0.982168777277038,16.36416150732938
Pennsylvania,2016,495.36817076134525,2.306064345873377,0.11074207736546465,1.1891150788346407,16.36405438530173
Pennsylvania,2017,497.8632132935887,2.112228378844042,-0.0968573456928778,1.1565067931299557,16.36453993933635
Pennsylvania,2018,494.5699961753774,2.8330080069425976,-0.9857414752423875,0.9178241527228141,16.365666960279828
Pennsylvania,2019,464.8843184205997,3.1746980602535304,-1.3419158141762009,0.64041229973245,16.36486845945698
Pennsylvania,2020,404.044228488302,3.0548564111912206,-1.4869014543900645,1.3277682226679175,16.36364659109278
Rhode Island,2014,799.802368361522,-3.672889619220402,0.841838098161827,1.0668752756485445,13.870482527720913
Rhode Island,2015,804.2494649375618,-3.930289762869566,0.4845392374851926,0.859841413281896,13.870837406623396
